,train_times,accuracies,avg_losses
0,15.416812889998255,0.0,0.064457300477303
1,18.21572789899801,0.0,0.06419830110210639
2,18.13657205599884,0.0,0.06338727674805202
3,15.956274875999952,0.0,0.06339013834412281
4,16.521325340996555,0.0,0.06256591012844673
5,15.591584745998261,,
6,15.417393784999149,,
7,16.18474016899563,,
8,17.339087019005092,,
9,15.839758070003882,,
10,17.243697732999863,,
11,16.8258077329956,,
12,15.418339838004613,,
13,16.40736788399954,,
14,16.46291269300127,,
